x,y,z,Bx,By,Bz
-20051,13447,-500,9.47920470551613,-8.29436146779062,-0.266049658030362
-20051,13947,-500,9.54124105121726,-9.1615627000741,-6.42233556159037
-20051,14447,-500,3.74793336265064,-5.84715274217067,2.62883164873722
-20051,14947,-500,4.90156182527329,-7.02116526052023,-4.91593398807853
-20051,15447,-500,4.96194411646502,-7.50098052329433,-0.491144542579928
-20051,15947,-500,2.87557507724882,-4.85860242058199,-1.50923505416655
-20051,16447,-500,6.13189100003321,-7.07774263513021,0.547871661556798
-20051,16947,-500,2.79844318356258,-6.92198531982489,-0.721855195678346
-20051,17447,-500,4.67315614390429,-5.71835098073864,-2.95143692589779
-20051,17947,-500,4.69895991011488,-6.1091584776283,-1.27519043672082
-20051,18447,-500,3.71220639132939,-4.84944799875447,-2.29516605333084
-20051,18947,-500,1.46456542068127,-5.57780590763662,-0.857475684697707
-20051,19447,-500,2.18788705605066,-5.4916549748127,1.06053212930055
-20051,19947,-500,0.964243188674618,-4.08655879042176,-4.76977048589463
-19551,-20053,-500,0.72318501952126,5.95797741659739,-1.47877860358927
-19551,-19553,-500,1.3618037798018,6.51064098772451,-1.08286749422771
-19551,-19053,-500,4.26431043451186,7.81831735912093,-2.95606569996754
-19551,-18553,-500,1.99816132752204,5.99071839674867,0.213840004953159
-19551,-18053,-500,3.4368283714847,6.77419895774056,-1.67206351362423
-19551,-17553,-500,2.69638249359041,6.3642019870982,-2.75444227784457
-19551,-17053,-500,4.72694714201141,7.94279799963987,-4.40689667816042
-19551,-16553,-500,4.75266949966286,6.75955250089453,-1.67275015035466
-19551,-16053,-500,4.21160061631379,4.58908920888721,-3.26161059088722
-19551,-15553,-500,6.6527235944375,8.15905178520793,-6.16780099758588
-19551,-15053,-500,5.35279870064128,8.4040744868833,-3.40122101951471
-19551,-14553,-500,4.77208895317518,8.30606613742662,-1.41388846177533
-19551,-14053,-500,4.86787375532379,5.62450662814228,-0.960279244967397
-19551,-13553,-500,3.33390506648532,6.81937286987436,-5.76474835979569
-19551,-13053,-500,6.74095931122836,6.92800843524469,-0.746583243658186
-19551,-12553,-500,9.11159747466883,8.38131218887164,0.249176339632428
-19551,-12053,-500,8.49828793811111,7.89333372650603,-0.350037897221828
-19551,-11553,-500,7.22309630817181,8.28738648986879,0.121251100978688
-19551,-11053,-500,11.2483472773049,7.49854333827048,0.102902067450157
